"municipality","votes","candidate","parties","file","district"
"安芸太田町",161,"せぎ　ひろちか","日本維新の会","000785259.xls","広島県第３区"
"北広島町",245,"大山　宏","（無所属）","000785259.xls","広島県第３区"
"北広島町",142,"矢島　秀平","ＮＨＫと裁判してる党
弁護士法７２条違反で","000785259.xls","広島県第３区"
"北広島町",5575,"斉藤　てつお","公明党","000785259.xls","広島県第３区"
"北広島町",87,"玉田　のりたか","（無所属）","000785259.xls","広島県第３区"
"北広島町",2507,"ライアン　真由美","立憲民主党","000785259.xls","広島県第３区"
"北広島町",627,"せぎ　ひろちか","日本維新の会","000785259.xls","広島県第３区"
"広島県第３区 合計",3559,"大山　宏","（無所属）","000785259.xls","広島県第３区"
"広島県第３区 合計",2789,"矢島　秀平","ＮＨＫと裁判してる党
弁護士法７２条違反で","000785259.xls","広島県第３区"
"広島県第３区 合計",97844,"斉藤　てつお","公明党","000785259.xls","広島県第３区"
"広島県第３区 合計",2251,"玉田　のりたか","（無所属）","000785259.xls","広島県第３区"
"広島県第３区 合計",53143,"ライアン　真由美","立憲民主党","000785259.xls","広島県第３区"
"広島県第３区 合計",18088,"せぎ　ひろちか","日本維新の会","000785259.xls","広島県第３区"
"広島市安芸区",6003,"空本　せいき","日本維新の会","000785259.xls","広島県第４区"
"広島市安芸区",14632,"新谷　まさよし","自由民主党","000785259.xls","広島県第４区"
"広島市安芸区",4708,"中川　俊直","（無所属）","000785259.xls","広島県第４区"
"広島市安芸区",6734,"上野　かんじ","立憲民主党","000785259.xls","広島県第４区"
"三原市（４区）",437,"空本　せいき","日本維新の会","000785259.xls","広島県第４区"
"三原市（４区）",1429,"新谷　まさよし","自由民主党","000785259.xls","広島県第４区"
"三原市（４区）",340,"中川　俊直","（無所属）","000785259.xls","広島県第４区"
"三原市（４区）",469,"上野　かんじ","立憲民主党","000785259.xls","広島県第４区"
"東広島市（４区）",12955,"空本　せいき","日本維新の会","000785259.xls","広島県第４区"
"東広島市（４区）",37501,"新谷　まさよし","自由民主党","000785259.xls","広島県第４区"
"東広島市（４区）",9773,"中川　俊直","（無所属）","000785259.xls","広島県第４区"
"東広島市（４区）",14968,"上野　かんじ","立憲民主党","000785259.xls","広島県第４区"
"府中町",4297,"空本　せいき","日本維新の会","000785259.xls","広島県第４区"
"府中町",10069,"新谷　まさよし","自由民主党","000785259.xls","広島県第４区"
"府中町",2190,"中川　俊直","（無所属）","000785259.xls","広島県第４区"
"府中町",6174,"上野　かんじ","立憲民主党","000785259.xls","広島県第４区"
"海田町",2257,"空本　せいき","日本維新の会","000785259.xls","広島県第４区"
"海田町",6072,"新谷　まさよし","自由民主党","000785259.xls","広島県第４区"
"海田町",1678,"中川　俊直","（無所属）","000785259.xls","広島県第４区"
"海田町",2361,"上野　かんじ","立憲民主党","000785259.xls","広島県第４区"
"熊野町",1928,"空本　せいき","日本維新の会","000785259.xls","広島県第４区"
"熊野町",5233,"新谷　まさよし","自由民主党","000785259.xls","広島県第４区"
"熊野町",1645,"中川　俊直","（無所属）","000785259.xls","広島県第４区"
"熊野町",1812,"上野　かんじ","立憲民主党","000785259.xls","広島県第４区"
"坂町",1089,"空本　せいき","日本維新の会","000785259.xls","広島県第４区"
"坂町",3317,"新谷　まさよし","自由民主党","000785259.xls","広島県第４区"
"坂町",778,"中川　俊直","（無所属）","000785259.xls","広島県第４区"
"坂町",1163,"上野　かんじ","立憲民主党","000785259.xls","広島県第４区"
"広島県第４区 合計",28966,"空本　せいき","日本維新の会","000785259.xls","広島県第４区"
"広島県第４区 合計",78253,"新谷　まさよし","自由民主党","000785259.xls","広島県第４区"
"広島県第４区 合計",21112,"中川　俊直","（無所属）","000785259.xls","広島県第４区"
"広島県第４区 合計",33681,"上野　かんじ","立憲民主党","000785259.xls","広島県第４区"
"呉市",32582,"野村　こうじろう","立憲民主党","000785259.xls","広島県第５区"
"呉市",64678,"てらだ　稔","自由民主党","000785259.xls","広島県第５区"
"竹原市",3444,"野村　こうじろう","立憲民主党","000785259.xls","広島県第５区"
"竹原市",8237,"てらだ　稔","自由民主党","000785259.xls","広島県第５区"
"三原市（５区）",1650,"野村　こうじろう","立憲民主党","000785259.xls","広島県第５区"
"三原市（５区）",2974,"てらだ　稔","自由民主党","000785259.xls","広島県第５区"
"尾道市（５区）",1055,"野村　こうじろう","立憲民主党","000785259.xls","広島県第５区"
"尾道市（５区）",2532,"てらだ　稔","自由民主党","000785259.xls","広島県第５区"
"東広島市（５区）",1192,"野村　こうじろう","立憲民主党","000785259.xls","広島県第５区"
"東広島市（５区）",3191,"てらだ　稔","自由民主党","000785259.xls","広島県第５区"
"江田島市（５区）",826,"野村　こうじろう","立憲民主党","000785259.xls","広島県第５区"
"江田島市（５区）",3034,"てらだ　稔","自由民主党","000785259.xls","広島県第５区"
"大崎上島町",1039,"野村　こうじろう","立憲民主党","000785259.xls","広島県第５区"
"大崎上島町",2788,"てらだ　稔","自由民主党","000785259.xls","広島県第５区"
"広島県第５区 合計",41788,"野村　こうじろう","立憲民主党","000785259.xls","広島県第５区"
"広島県第５区 合計",87434,"てらだ　稔","自由民主党","000785259.xls","広島県第５区"
"三原市（６区）",15299,"佐藤　こうじ","立憲民主党","000785259.xls","広島県第６区"
"三原市（６区）",17297,"こじま　敏文","自由民主党","000785259.xls","広島県第６区"
"尾道市（６区）",31808,"佐藤　こうじ","立憲民主党","000785259.xls","広島県第６区"
"尾道市（６区）",24449,"こじま　敏文","自由民主党","000785259.xls","広島県第６区"
"府中市",8168,"佐藤　こうじ","立憲民主党","000785259.xls","広島県第６区"
"府中市",9446,"こじま　敏文","自由民主党","000785259.xls","広島県第６区"
"三次市",12684,"佐藤　こうじ","立憲民主党","000785259.xls","広島県第６区"
"三次市",12602,"こじま　敏文","自由民主党","000785259.xls","広島県第６区"
"庄原市",10625,"佐藤　こうじ","立憲民主党","000785259.xls","広島県第６区"
"庄原市",7442,"こじま　敏文","自由民主党","000785259.xls","広島県第６区"
"世羅町",2765,"佐藤　こうじ","立憲民主党","000785259.xls","広島県第６区"
"世羅町",5699,"こじま　敏文","自由民主党","000785259.xls","広島県第６区"
"神石高原町",2447,"佐藤　こうじ","立憲民主党","000785259.xls","広島県第６区"
"神石高原町",2223,"こじま　敏文","自由民主党","000785259.xls","広島県第６区"
"広島県第６区 合計",83796,"佐藤　こうじ","立憲民主党","000785259.xls","広島県第６区"
"広島県第６区 合計",79158,"こじま　敏文","自由民主党","000785259.xls","広島県第６区"
"福山市",45520,"さとう　広典","立憲民主党","000785259.xls","広島県第７区"
"福山市",5207,"橋本　加代","（無所属）","000785259.xls","広島県第７区"
"福山市",11580,"村井　あけみ","日本共産党","000785259.xls","広島県第７区"
"福山市",123396,"小林　史明","自由民主党","000785259.xls","広島県第７区"
"広島県第７区 合計",45520,"さとう　広典","立憲民主党","000785259.xls","広島県第７区"
"広島県第７区 合計",5207,"橋本　加代","（無所属）","000785259.xls","広島県第７区"
"広島県第７区 合計",11580,"村井　あけみ","日本共産党","000785259.xls","広島県第７区"
"広島県第７区 合計",123396,"小林　史明","自由民主党","000785259.xls","広島県第７区"
"山口市（１区）",22459,"大内　一也","立憲民主党","000785261.xls","山口県第１区"
"山口市（１区）",51550,"高村　正大","自由民主党","000785261.xls","山口県第１区"
"防府市",12425,"大内　一也","立憲民主党","000785261.xls","山口県第１区"
"防府市",32484,"高村　正大","自由民主党","000785261.xls","山口県第１区"
"周南市（１区）",15800,"大内　一也","立憲民主党","000785261.xls","山口県第１区"
"周南市（１区）",34848,"高村　正大","自由民主党","000785261.xls","山口県第１区"
"山口県第１区 合計",50684,"大内　一也","立憲民主党","000785261.xls","山口県第１区"
"山口県第１区 合計",118882,"高村　正大","自由民主党","000785261.xls","山口県第１区"
"下松市",4584,"松田　一志","日本共産党","000785261.xls","山口県第２区"
"下松市",17574,"岸　　信夫","自由民主党","000785261.xls","山口県第２区"
"岩国市",13523,"松田　一志","日本共産党","000785261.xls","山口県第２区"
"岩国市",40820,"岸　　信夫","自由民主党","000785261.xls","山口県第２区"
"光市",5153,"松田　一志","日本共産党","000785261.xls","山口県第２区"
"光市",17131,"岸　　信夫","自由民主党","000785261.xls","山口県第２区"
"柳井市",3195,"松田　一志","日本共産党","000785261.xls","山口県第２区"
"柳井市",10848,"岸　　信夫","自由民主党","000785261.xls","山口県第２区"
"周南市（２区）",1317,"松田　一志","日本共産党","000785261.xls","山口県第２区"
"周南市（２区）",4709,"岸　　信夫","自由民主党","000785261.xls","山口県第２区"
"周防大島町",1629,"松田　一志","日本共産党","000785261.xls","山口県第２区"
"周防大島町",6380,"岸　　信夫","自由民主党","000785261.xls","山口県第２区"
"和木町",569,"松田　一志","日本共産党","000785261.xls","山口県第２区"
"和木町",1799,"岸　　信夫","自由民主党","000785261.xls","山口県第２区"
"上関町",327,"松田　一志","日本共産党","000785261.xls","山口県第２区"
"上関町",1172,"岸　　信夫","自由民主党","000785261.xls","山口県第２区"
"田布施町",1400,"松田　一志","日本共産党","000785261.xls","山口県第２区"
"田布施町",5584,"岸　　信夫","自由民主党","000785261.xls","山口県第２区"
"平生町",1239,"松田　一志","日本共産党","000785261.xls","山口県第２区"
"平生町",3897,"岸　　信夫","自由民主党","000785261.xls","山口県第２区"
"山口県第２区 合計",32936,"松田　一志","日本共産党","000785261.xls","山口県第２区"
"山口県第２区 合計",109914,"岸　　信夫","自由民主党","000785261.xls","山口県第２区"
"宇部市",15466,"坂本　ふみこ","立憲民主党","000785261.xls","山口県第３区"
"宇部市",48261,"林　よしまさ","自由民主党","000785261.xls","山口県第３区"
"山口市（３区）",500,"坂本　ふみこ","立憲民主党","000785261.xls","山口県第３区"
"山口市（３区）",2175,"林　よしまさ","自由民主党","000785261.xls","山口県第３区"
"萩市",4146,"坂本　ふみこ","立憲民主党","000785261.xls","山口県第３区"
"萩市",17239,"林　よしまさ","自由民主党","000785261.xls","山口県第３区"
"美祢市",2276,"坂本　ふみこ","立憲民主党","000785261.xls","山口県第３区"
"美祢市",9897,"林　よしまさ","自由民主党","000785261.xls","山口県第３区"
"山陽小野田市",6301,"坂本　ふみこ","立憲民主党","000785261.xls","山口県第３区"
